account_id,customer_id,account_type,balance
103505,1773,Current,115867
103506,1774,Savings,672025
103507,1774,Savings,35489
103508,1774,Current,729877
103509,1775,Savings,15170
103510,1775,Salary,836704
103511,1775,Savings,314337
103512,1776,Salary,92807
103513,1777,Savings,354418
103514,1777,Current,338114
103515,1777,Current,165443
103516,1778,Current,714413
103517,1779,Savings,539596
103518,1779,Salary,101775
103519,1780,Savings,732623
103520,1780,Salary,400560
103521,1781,Savings,285549
103522,1782,Salary,919716
103523,1783,Savings,371369
103524,1784,Current,495778
103525,1784,Current,578463
103526,1785,Salary,140844
103527,1785,Current,877928
103528,1785,Savings,672431
103529,1786,Salary,509766
103530,1786,Current,134399
103531,1787,Current,254177
103532,1788,Savings,393927
103533,1788,Savings,313546
103534,1789,Current,697336
103535,1790,Savings,625875
103536,1790,Savings,838398
103537,1790,Current,885934
103538,1791,Current,413031
103539,1792,Current,920643
103540,1793,Salary,590451
103541,1794,Salary,695435
103542,1794,Current,709126
103543,1794,Salary,558866
103544,1795,Savings,502079
103545,1795,Salary,893438
103546,1795,Salary,49079
103547,1796,Savings,717495
103548,1796,Savings,143866
103549,1796,Savings,445456
103550,1797,Savings,476621
103551,1798,Current,998389
103552,1798,Savings,368015
103553,1799,Salary,779668
103554,1800,Salary,851622
103555,1801,Current,529207
103556,1801,Savings,620728
103557,1801,Current,440044
103558,1802,Salary,352279
103559,1802,Salary,970477
103560,1802,Salary,15988
103561,1803,Salary,475635
103562,1804,Salary,877125
103563,1804,Savings,271433
103564,1805,Salary,932299
103565,1805,Savings,738459
103566,1806,Salary,336883
103567,1806,Salary,923019
103568,1806,Salary,865852
103569,1807,Salary,636320
103570,1807,Savings,843610
103571,1808,Savings,67553
103572,1808,Salary,288754
103573,1809,Salary,433634
103574,1810,Salary,173235
103575,1810,Savings,402106
103576,1810,Current,903495
103577,1811,Salary,651687
103578,1811,Savings,815579
103579,1811,Current,570858
103580,1812,Savings,261528
103581,1812,Salary,42655
103582,1813,Salary,759641
103583,1813,Savings,792665
103584,1813,Current,682163
103585,1814,Current,192558
103586,1814,Current,881618
103587,1814,Savings,761533
103588,1815,Savings,122148
103589,1815,Savings,944947
103590,1816,Savings,643051
103591,1816,Savings,183612
103592,1817,Current,878344
103593,1818,Salary,817883
103594,1819,Current,846734
103595,1819,Current,832773
103596,1820,Current,285170
103597,1820,Current,834019
103598,1820,Salary,768824
103599,1821,Savings,835218
103600,1821,Savings,47741
103601,1821,Savings,340737
103602,1822,Salary,117899
103603,1823,Current,709620
103604,1823,Savings,494226
103605,1823,Salary,926521
103606,1824,Current,240433
103607,1824,Savings,111137
103608,1824,Salary,855128
103609,1825,Savings,653221
103610,1826,Savings,591562
103611,1827,Current,923888
103612,1827,Savings,651102
103613,1827,Current,229872
103614,1828,Current,800205
103615,1829,Salary,304295
103616,1830,Savings,790484
103617,1830,Current,559035
103618,1831,Savings,446776
103619,1831,Savings,420954
103620,1832,Salary,898048
103621,1832,Current,99962
103622,1832,Savings,935032
103623,1833,Savings,384525
103624,1833,Salary,851906
103625,1833,Salary,739406
103626,1834,Savings,938449
103627,1834,Salary,128729
103628,1834,Savings,504064
103629,1835,Salary,719402
103630,1835,Current,834580
103631,1836,Salary,115301
103632,1836,Salary,659836
103633,1836,Current,166820
103634,1837,Salary,782201
103635,1837,Savings,725319
103636,1837,Savings,217913
103637,1838,Salary,279887
103638,1839,Savings,997542
103639,1839,Salary,585459
103640,1840,Current,901560
103641,1841,Savings,426478
103642,1842,Current,915383
103643,1842,Salary,429750
103644,1843,Savings,445959
103645,1843,Current,325759
103646,1844,Savings,710720
103647,1844,Current,168193
103648,1845,Salary,68376
103649,1845,Savings,58822
103650,1846,Savings,350105
103651,1846,Savings,174400
103652,1846,Salary,442341
103653,1847,Salary,922289
103654,1848,Savings,711852
103655,1848,Salary,910293
103656,1848,Current,938474
103657,1849,Savings,307346
103658,1849,Salary,620288
103659,1850,Savings,119926
103660,1850,Savings,710215
103661,1851,Salary,506424
103662,1852,Current,666036
103663,1852,Savings,543794
103664,1853,Salary,653216
103665,1854,Current,240013
103666,1854,Current,376697
103667,1854,Current,627510
103668,1855,Salary,922905
103669,1855,Savings,156057
103670,1855,Current,99144
103671,1856,Current,851477
103672,1856,Current,109024
103673,1857,Savings,517185
103674,1857,Current,818870
103675,1857,Savings,696852
103676,1858,Salary,927150
103677,1859,Salary,644418
103678,1859,Current,533642
103679,1860,Savings,146803
103680,1860,Salary,595050
103681,1860,Salary,995019
103682,1861,Salary,843431
103683,1862,Salary,810512
103684,1863,Salary,95828
103685,1863,Salary,176732
103686,1864,Savings,830526
103687,1864,Savings,681663
103688,1865,Current,399540
103689,1865,Savings,963317
103690,1865,Salary,518540
103691,1866,Salary,709049
103692,1866,Current,840070
103693,1866,Current,366840
103694,1867,Current,171172
103695,1867,Current,869897
103696,1867,Current,879053
103697,1868,Current,488779
103698,1868,Savings,551355
103699,1869,Salary,520728
103700,1870,Savings,248800
103701,1871,Salary,887854
103702,1871,Current,697331
103703,1871,Savings,47415
103704,1872,Current,722755
103705,1872,Salary,459010
103706,1873,Current,238296
103707,1874,Salary,793061
103708,1875,Salary,475864
103709,1875,Salary,549208
103710,1875,Savings,152077
103711,1876,Current,348564
103712,1876,Savings,278434
103713,1877,Savings,540849
103714,1877,Savings,844288
103715,1878,Savings,65918
103716,1879,Salary,76131
103717,1879,Salary,140719
103718,1879,Salary,463480
103719,1880,Savings,210927
103720,1881,Savings,168110
103721,1881,Salary,939066
103722,1882,Savings,69582
103723,1883,Salary,705893
103724,1883,Salary,229491
103725,1884,Savings,236370
103726,1885,Current,187439
103727,1885,Current,736723
103728,1885,Current,580347
103729,1886,Savings,363988
103730,1887,Salary,549134
103731,1887,Savings,326923
103732,1887,Current,321875
103733,1888,Savings,992549
103734,1889,Salary,220375
103735,1889,Salary,321865
103736,1889,Savings,189885
103737,1890,Savings,331439
103738,1890,Current,770399
103739,1890,Savings,25292
103740,1891,Salary,24556
103741,1892,Current,86258
103742,1893,Salary,15429
103743,1893,Savings,794492
103744,1894,Salary,746010
103745,1894,Savings,655578
103746,1894,Current,260746
103747,1895,Salary,686708
103748,1895,Savings,186514
103749,1895,Current,170037
103750,1896,Current,95928
103751,1896,Current,577489
103752,1897,Savings,111267
103753,1897,Salary,749332
103754,1897,Current,25610
103755,1898,Current,416823
103756,1898,Savings,344798
103757,1899,Salary,277586
103758,1899,Salary,379599
103759,1899,Savings,507299
103760,1900,Current,460319
103761,1900,Current,488542
103762,1900,Salary,124216
103763,1901,Current,122146
103764,1901,Current,336039
103765,1901,Salary,670547
103766,1902,Savings,47502
103767,1902,Salary,458852
103768,1902,Savings,89217
103769,1903,Current,33479
103770,1904,Savings,93251
103771,1904,Current,17124
103772,1905,Savings,488829
103773,1905,Current,250587
103774,1905,Savings,952065
103775,1906,Current,189803
103776,1906,Salary,327605
103777,1907,Current,615005
103778,1907,Current,64468
103779,1908,Savings,220897
103780,1908,Current,512209
103781,1908,Savings,616106
103782,1909,Savings,965635
103783,1910,Savings,892209
103784,1911,Salary,813519
103785,1912,Savings,113310
103786,1912,Salary,802810
103787,1913,Savings,539851
103788,1913,Savings,976774
103789,1913,Salary,621849
103790,1914,Salary,568915
103791,1914,Savings,131358
103792,1914,Salary,393410
103793,1915,Savings,489919
103794,1916,Savings,356317
103795,1916,Current,965927
103796,1917,Current,896202
103797,1917,Savings,294952
103798,1918,Current,883750
103799,1918,Current,65791
103800,1919,Current,182457
103801,1919,Current,262849
103802,1919,Salary,859248
103803,1920,Current,744849
103804,1921,Current,731855
103805,1921,Current,584470
103806,1922,Savings,923724
103807,1923,Current,786743
103808,1923,Savings,437422
103809,1924,Current,178873
103810,1924,Savings,62573
103811,1924,Current,834349
103812,1925,Savings,624068
103813,1925,Current,884775
103814,1926,Current,906862
103815,1927,Savings,732746
103816,1927,Savings,739447
103817,1927,Current,553115
103818,1928,Current,970846
103819,1929,Savings,619518
103820,1929,Salary,547855
103821,1929,Savings,511905
103822,1930,Savings,985973
103823,1930,Savings,689449
103824,1930,Savings,615241
103825,1931,Current,890186
103826,1931,Current,540471
103827,1931,Current,158441
103828,1932,Salary,794304
103829,1932,Current,14869
103830,1933,Savings,900766
103831,1933,Current,854245
103832,1934,Current,933958
103833,1935,Savings,435604
103834,1935,Current,221658
103835,1935,Savings,47671
103836,1936,Savings,19313
103837,1937,Savings,93009
103838,1938,Savings,116411
103839,1938,Savings,598938
103840,1939,Current,405042
103841,1939,Current,362151
103842,1939,Savings,186009
103843,1940,Savings,174907
103844,1940,Salary,932735
103845,1940,Savings,79690
103846,1941,Salary,136160
103847,1941,Savings,630659
103848,1942,Salary,991199
103849,1942,Savings,826851
103850,1943,Salary,885151
103851,1944,Current,911072
103852,1944,Salary,238744
103853,1944,Savings,647569
103854,1945,Current,597346
103855,1945,Salary,103606
103856,1945,Savings,123565
103857,1946,Current,493921
103858,1947,Current,183271
103859,1947,Salary,269412
103860,1948,Current,211356
103861,1948,Salary,431167
103862,1948,Savings,674132
103863,1949,Current,192165
103864,1949,Current,620888
103865,1950,Current,692625
103866,1951,Savings,507466
103867,1951,Current,515308
103868,1952,Savings,660623
103869,1952,Salary,53720
103870,1953,Savings,725465
103871,1953,Salary,822313
103872,1954,Savings,382532
103873,1955,Salary,934794
103874,1955,Salary,964110
103875,1956,Salary,159569
103876,1956,Current,857503
103877,1957,Current,775853
103878,1957,Savings,723506
103879,1957,Savings,735492
103880,1958,Savings,764611
103881,1958,Savings,966472
103882,1958,Current,537233
103883,1959,Salary,485203
103884,1960,Savings,858018
103885,1960,Current,986872
103886,1960,Current,463998
103887,1961,Savings,726219
103888,1961,Savings,937991
103889,1961,Savings,892578
103890,1962,Current,41182
103891,1962,Salary,77098
103892,1963,Savings,939165
103893,1964,Savings,303607
103894,1964,Current,715681
103895,1964,Salary,780516
103896,1965,Savings,559057
103897,1965,Salary,754724
103898,1965,Current,97448
103899,1966,Savings,716652
103900,1966,Salary,432484
103901,1967,Salary,284891
103902,1968,Current,665707
103903,1969,Savings,645355
103904,1969,Current,442236
103905,1970,Current,192524
103906,1970,Current,512779
103907,1971,Savings,67922
103908,1971,Salary,268420
103909,1972,Savings,741804
103910,1972,Savings,591148
103911,1973,Salary,633504
103912,1973,Salary,910448
103913,1973,Salary,246712
103914,1974,Current,971164
103915,1975,Savings,225512
103916,1976,Current,570895
103917,1977,Current,982279
103918,1977,Savings,320460
103919,1978,Current,113977
103920,1978,Salary,206189
103921,1978,Current,882433
103922,1979,Savings,317787
103923,1979,Salary,947439
103924,1980,Salary,41699
103925,1980,Current,189590
103926,1981,Salary,10265
103927,1982,Current,656667
103928,1983,Savings,201328
103929,1983,Current,793795
103930,1984,Savings,238196
103931,1985,Salary,880779
103932,1985,Salary,185202
103933,1986,Salary,824249
103934,1986,Salary,323033
103935,1986,Current,357768
103936,1987,Salary,220802
103937,1987,Current,386076
103938,1987,Salary,884054
103939,1988,Salary,57348
103940,1988,Salary,303987
103941,1988,Current,806380
103942,1989,Salary,524115
103943,1989,Current,124670
103944,1989,Salary,689269
103945,1990,Current,618909
103946,1991,Savings,66528
103947,1991,Current,518612
103948,1992,Savings,478795
103949,1993,Salary,859954
103950,1994,Salary,493314
103951,1994,Current,987838
103952,1995,Current,866357
103953,1995,Savings,166539
103954,1995,Savings,570963
103955,1996,Current,465385
103956,1997,Current,980994
103957,1998,Savings,630199
103958,1998,Salary,776974
103959,1999,Savings,28697
103960,1999,Current,351398
103961,2000,Salary,559262
103962,2000,Current,302446
103963,2000,Savings,34354
103964,2001,Current,961041
103965,2001,Savings,352475
103966,2002,Salary,845639
103967,2002,Savings,503271
103968,2002,Salary,116840
103969,2003,Salary,209394
103970,2003,Salary,673794
103971,2004,Current,448040
103972,2005,Current,823084
103973,2005,Salary,892280
103974,2005,Current,809983
103975,2006,Salary,26583
103976,2006,Savings,88894
103977,2006,Salary,759334
103978,2007,Savings,884607
103979,2007,Savings,403004
103980,2008,Current,47935
103981,2008,Salary,409959
103982,2009,Current,985317
103983,2009,Current,722053
103984,2009,Salary,617105
103985,2010,Salary,423509
103986,2010,Salary,322133
103987,2011,Savings,732417
103988,2011,Savings,54797
103989,2011,Salary,956604
103990,2012,Current,206129
103991,2012,Savings,189123
103992,2013,Current,513566
103993,2014,Current,717931
103994,2014,Savings,126434
103995,2015,Current,40570
103996,2015,Savings,757389
103997,2015,Salary,835234
103998,2016,Savings,511260
103999,2016,Salary,814493
104000,2017,Savings,830823
104001,2017,Savings,365776
104002,2018,Savings,845235
104003,2019,Savings,546330
104004,2020,Savings,632277
104005,2021,Current,567324
104006,2021,Salary,444740
104007,2021,Salary,389127
104008,2022,Savings,945253
104009,2023,Savings,182026
104010,2023,Savings,11868
104011,2024,Savings,268882
104012,2025,Current,217782
104013,2025,Current,865054
104014,2025,Salary,441777
104015,2026,Salary,226151
104016,2027,Savings,924365
104017,2027,Savings,397820
104018,2027,Current,239719
104019,2028,Savings,220845
104020,2028,Current,744576
104021,2029,Savings,293679
104022,2029,Current,106633
104023,2030,Salary,528702
104024,2031,Salary,490447
104025,2031,Savings,595453
104026,2031,Current,874403
104027,2032,Savings,447487
104028,2033,Salary,188654
104029,2033,Current,878412
104030,2033,Salary,526774
104031,2034,Salary,462490
104032,2034,Savings,50638
104033,2035,Savings,374449
104034,2036,Salary,958458
104035,2037,Current,20780
104036,2037,Salary,49532
104037,2037,Salary,638281
104038,2038,Salary,131678
104039,2038,Savings,783483
104040,2038,Savings,494939
104041,2039,Current,611359
104042,2040,Current,393800
104043,2040,Salary,473551
104044,2041,Salary,9014
104045,2041,Salary,79795
104046,2041,Savings,905559
104047,2042,Current,63423
104048,2043,Savings,932351
104049,2043,Savings,602357
104050,2043,Current,672752
104051,2044,Salary,848768
104052,2044,Salary,691301
104053,2044,Current,738118
104054,2045,Current,121694
104055,2045,Savings,670800
104056,2045,Current,21201
104057,2046,Salary,124502
104058,2046,Current,570623
104059,2047,Current,645951
104060,2047,Salary,32632
104061,2047,Salary,853317
104062,2048,Salary,776254
104063,2048,Savings,877822
104064,2049,Current,974946
104065,2049,Current,453443
104066,2049,Savings,253050
104067,2050,Salary,848587
104068,2050,Salary,247660
104069,2051,Salary,634060
104070,2051,Current,267950
104071,2052,Salary,439262
104072,2052,Salary,837286
104073,2052,Salary,680772
104074,2053,Salary,477899
104075,2054,Savings,919377
104076,2055,Current,389907
104077,2055,Current,117189
104078,2055,Savings,570119
104079,2056,Salary,280487
104080,2056,Current,982874
104081,2057,Salary,80055
104082,2057,Salary,453544
104083,2057,Current,828793
104084,2058,Salary,152138
104085,2059,Current,79772
104086,2059,Current,108645
104087,2060,Savings,569602
104088,2060,Savings,454334
104089,2060,Savings,99790
104090,2061,Salary,781209
104091,2062,Salary,695110
104092,2063,Current,822720
104093,2064,Current,268998
104094,2065,Current,170232
104095,2065,Salary,148894
104096,2065,Savings,828156
